meeting_month,meeting_date,event_slug,event_title,market_question,outcome_name,normalized_outcome_label,snapshot_label,target_date,selected_timestamp,selected_datetime_utc,selected_date,probability,realized_outcome_0_1,brier_score,absolute_error,source_endpoint_type,source_endpoint,raw_file_path,data_status,notes
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed increases interest rates by 25+ bps after March 2025 meeting?,No,other,T-7,2026-03-11,1742396294,2025-03-19T14:58:14Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xf7050a33a8444389ef1800e4476b43a987ff72668be0b616a4b457f5ba944a00&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120425Z_trades_74384045717921713926851299648820414700024667426425261397803198704608838497339_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed increases interest rates by 25+ bps after March 2025 meeting?,No,other,T-3,2026-03-15,1742396294,2025-03-19T14:58:14Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xf7050a33a8444389ef1800e4476b43a987ff72668be0b616a4b457f5ba944a00&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120425Z_trades_74384045717921713926851299648820414700024667426425261397803198704608838497339_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed increases interest rates by 25+ bps after March 2025 meeting?,No,other,T-1,2026-03-17,1742396294,2025-03-19T14:58:14Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xf7050a33a8444389ef1800e4476b43a987ff72668be0b616a4b457f5ba944a00&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120425Z_trades_74384045717921713926851299648820414700024667426425261397803198704608838497339_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed increases interest rates by 25+ bps after March 2025 meeting?,No,other,final_available,2026-03-18,1742396294,2025-03-19T14:58:14Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xf7050a33a8444389ef1800e4476b43a987ff72668be0b616a4b457f5ba944a00&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120425Z_trades_74384045717921713926851299648820414700024667426425261397803198704608838497339_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,No,other,T-30,2026-02-16,1742419603,2025-03-19T21:26:43Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120417Z_trades_53827210122848802553752764552357021508542175671336446697980210427171312978827_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,No,other,T-14,2026-03-04,1742419603,2025-03-19T21:26:43Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120417Z_trades_53827210122848802553752764552357021508542175671336446697980210427171312978827_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,No,other,T-7,2026-03-11,1742419603,2025-03-19T21:26:43Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120417Z_trades_53827210122848802553752764552357021508542175671336446697980210427171312978827_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,No,other,T-3,2026-03-15,1742419603,2025-03-19T21:26:43Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120417Z_trades_53827210122848802553752764552357021508542175671336446697980210427171312978827_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,No,other,T-1,2026-03-17,1742419603,2025-03-19T21:26:43Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120417Z_trades_53827210122848802553752764552357021508542175671336446697980210427171312978827_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,No,other,final_available,2026-03-18,1742419603,2025-03-19T21:26:43Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120417Z_trades_53827210122848802553752764552357021508542175671336446697980210427171312978827_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,Yes,50_plus_bps_cut,T-30,2026-02-16,1742419641,2025-03-19T21:27:21Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120415Z_trades_59500043981638253528854819796350757181716737470693576068597643626706510223839_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,Yes,50_plus_bps_cut,T-14,2026-03-04,1742419641,2025-03-19T21:27:21Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120415Z_trades_59500043981638253528854819796350757181716737470693576068597643626706510223839_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,Yes,50_plus_bps_cut,T-7,2026-03-11,1742419641,2025-03-19T21:27:21Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120415Z_trades_59500043981638253528854819796350757181716737470693576068597643626706510223839_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,Yes,50_plus_bps_cut,T-3,2026-03-15,1742419641,2025-03-19T21:27:21Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120415Z_trades_59500043981638253528854819796350757181716737470693576068597643626706510223839_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,Yes,50_plus_bps_cut,T-1,2026-03-17,1742419641,2025-03-19T21:27:21Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120415Z_trades_59500043981638253528854819796350757181716737470693576068597643626706510223839_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 50+ bps after March 2025 meeting?,Yes,50_plus_bps_cut,final_available,2026-03-18,1742419641,2025-03-19T21:27:21Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0x5dbbf4cbb4cbca7c5967bfe92c0bd1667ac508fecb1e548c01def1a8cb43ea53&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120415Z_trades_59500043981638253528854819796350757181716737470693576068597643626706510223839_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,No,other,T-30,2026-02-16,1742415860,2025-03-19T20:24:20Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120420Z_trades_31361078953599085620148709414894486777711482989707029427747081469972237802868_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,No,other,T-14,2026-03-04,1742415860,2025-03-19T20:24:20Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120420Z_trades_31361078953599085620148709414894486777711482989707029427747081469972237802868_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,No,other,T-7,2026-03-11,1742415860,2025-03-19T20:24:20Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120420Z_trades_31361078953599085620148709414894486777711482989707029427747081469972237802868_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,No,other,T-3,2026-03-15,1742415860,2025-03-19T20:24:20Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120420Z_trades_31361078953599085620148709414894486777711482989707029427747081469972237802868_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,No,other,T-1,2026-03-17,1742415860,2025-03-19T20:24:20Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120420Z_trades_31361078953599085620148709414894486777711482989707029427747081469972237802868_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,No,other,final_available,2026-03-18,1742415860,2025-03-19T20:24:20Z,2025-03-19,0.999,0,0.998001,0.999,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120420Z_trades_31361078953599085620148709414894486777711482989707029427747081469972237802868_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,Yes,25_bps_cut,T-30,2026-02-16,1742420299,2025-03-19T21:38:19Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120418Z_trades_89116530978908711797607850110372348932106298082008228479003610418450546304140_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,Yes,25_bps_cut,T-14,2026-03-04,1742420299,2025-03-19T21:38:19Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120418Z_trades_89116530978908711797607850110372348932106298082008228479003610418450546304140_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,Yes,25_bps_cut,T-7,2026-03-11,1742420299,2025-03-19T21:38:19Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120418Z_trades_89116530978908711797607850110372348932106298082008228479003610418450546304140_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,Yes,25_bps_cut,T-3,2026-03-15,1742420299,2025-03-19T21:38:19Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120418Z_trades_89116530978908711797607850110372348932106298082008228479003610418450546304140_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,Yes,25_bps_cut,T-1,2026-03-17,1742420299,2025-03-19T21:38:19Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120418Z_trades_89116530978908711797607850110372348932106298082008228479003610418450546304140_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,Fed decreases interest rates by 25 bps after March 2025 meeting?,Yes,25_bps_cut,final_available,2026-03-18,1742420299,2025-03-19T21:38:19Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xeed6da09683149b433aeb802bd8d3f78a6b6d8799fa75bd0d73c3f87c6b2b592&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120418Z_trades_89116530978908711797607850110372348932106298082008228479003610418450546304140_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,Yes,no_change,T-30,2026-02-16,1742419617,2025-03-19T21:26:57Z,2025-03-19,0.999,1,1.0000000000000019e-06,0.0010000000000000009,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120421Z_trades_36985952389507121027489287608663328433585265985125393395085818029245397624615_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,Yes,no_change,T-14,2026-03-04,1742419617,2025-03-19T21:26:57Z,2025-03-19,0.999,1,1.0000000000000019e-06,0.0010000000000000009,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120421Z_trades_36985952389507121027489287608663328433585265985125393395085818029245397624615_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,Yes,no_change,T-7,2026-03-11,1742419617,2025-03-19T21:26:57Z,2025-03-19,0.999,1,1.0000000000000019e-06,0.0010000000000000009,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120421Z_trades_36985952389507121027489287608663328433585265985125393395085818029245397624615_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,Yes,no_change,T-3,2026-03-15,1742419617,2025-03-19T21:26:57Z,2025-03-19,0.999,1,1.0000000000000019e-06,0.0010000000000000009,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120421Z_trades_36985952389507121027489287608663328433585265985125393395085818029245397624615_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,Yes,no_change,T-1,2026-03-17,1742419617,2025-03-19T21:26:57Z,2025-03-19,0.999,1,1.0000000000000019e-06,0.0010000000000000009,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120421Z_trades_36985952389507121027489287608663328433585265985125393395085818029245397624615_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,Yes,no_change,final_available,2026-03-18,1742419617,2025-03-19T21:26:57Z,2025-03-19,0.999,1,1.0000000000000019e-06,0.0010000000000000009,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120421Z_trades_36985952389507121027489287608663328433585265985125393395085818029245397624615_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,No,other,T-30,2026-02-16,1742414500,2025-03-19T20:01:40Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120422Z_trades_84404545665642736163147199311465812729929064435437776471057885230010324444001_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,No,other,T-14,2026-03-04,1742414500,2025-03-19T20:01:40Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120422Z_trades_84404545665642736163147199311465812729929064435437776471057885230010324444001_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,No,other,T-7,2026-03-11,1742414500,2025-03-19T20:01:40Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120422Z_trades_84404545665642736163147199311465812729929064435437776471057885230010324444001_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,No,other,T-3,2026-03-15,1742414500,2025-03-19T20:01:40Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120422Z_trades_84404545665642736163147199311465812729929064435437776471057885230010324444001_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,No,other,T-1,2026-03-17,1742414500,2025-03-19T20:01:40Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120422Z_trades_84404545665642736163147199311465812729929064435437776471057885230010324444001_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-03,2026-03-18,fed-decision-in-march,Fed decision in March?,No change in Fed interest rates after March 2025 meeting?,No,other,final_available,2026-03-18,1742414500,2025-03-19T20:01:40Z,2025-03-19,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xef5604329fee713a68f4faa9d3014614c7486525864a11f2ebb054179a0c362e&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T120422Z_trades_84404545665642736163147199311465812729929064435437776471057885230010324444001_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,Yes,50_plus_bps_cut,T-7,2026-04-22,1776901472,2026-04-22T23:44:32Z,2026-04-22,0.002,0,4e-06,0.002,trades_fallback,https://data-api.polymarket.com/trades?market=0xd72622d154dfe65b9c019d6afcfe75a55717e5c502db611f555b101aafbf6ec5&limit=1000&offset=1000,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150559Z_trades_18690049947242812495755151360212639738977254879109748949267393375856311641700_1000.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,Yes,50_plus_bps_cut,T-3,2026-04-26,1777246320,2026-04-26T23:32:00Z,2026-04-26,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xd72622d154dfe65b9c019d6afcfe75a55717e5c502db611f555b101aafbf6ec5&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150558Z_trades_18690049947242812495755151360212639738977254879109748949267393375856311641700_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
2026-04,2026-04-29,fed-decision-in-april,Fed decision in April?,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,Yes,50_plus_bps_cut,T-1,2026-04-28,1777420704,2026-04-28T23:58:24Z,2026-04-28,0.001,0,1e-06,0.001,trades_fallback,https://data-api.polymarket.com/trades?market=0xd72622d154dfe65b9c019d6afcfe75a55717e5c502db611f555b101aafbf6ec5&limit=1000&offset=0,/Users/arthurgrebertgmail.com/Documents/Academic perso/Master thesis/Data/pipeline_outputs/raw/polymarket/20260530T150558Z_trades_18690049947242812495755151360212639738977254879109748949267393375856311641700_0.txt,real_api_data,snapshot_selection=closest_observation_before_target
